transaction_id,sender_upi_id,receiver_upi_id,amount,timestamp,hour,receiver_risk_category,raw_amount,raw_frequency,raw_verification,raw_blacklist,raw_geo,raw_trust_score,raw_account_age_years,raw_fraud_complaints,raw_past_fraud,norm_f1_amount,norm_f2_frequency,norm_f3_blacklist,norm_f4_device,norm_f5_vpn,norm_f6_biometrics,norm_f7_time_since,norm_f8_trust,norm_f9_age,norm_f10_risk_time,norm_f11_past_fraud,norm_f12_location,norm_f13_norm_amount,norm_f14_context,norm_f15_complaints,norm_f16_mismatch,norm_f17_limit,norm_f18_high_value,norm_f19_suspicious,norm_f20_verified,norm_f21_geo_normal,norm_f22_geo_unusual,fraud_probability,label
TXN005355,gaurav.mehta5@paytm,kritika90@okicici,74.72,2025-11-27T02:01:02.649574,18,safe,74.72,2,verified,0,normal,69.77067892948348,1.4166666666666667,0,0,0.015736416896828104,0.15384615384615385,0,0,1,0.3941577416100681,0.914069405878365,0.6977556418861776,0.28323667310623585,0,0,0,0.011559161608588307,0.011254799184097684,0.0,0,0,0,0,1,1,0,0.0,0
TXN005356,anjali.gupta3@okicici,ananyachoudhary@ybl,1661.23,2025-09-16T21:34:02.649574,22,high,1661.23,1,recently_registered,1,high-risk,0.889008643449829,0.16666666666666666,4,1,0.3498896093500837,0.07692307692307693,1,0,1,0.8327204426572585,0.04507547430673562,0.008765058472304946,0.03314984295880863,0,1,0,0.2641065069730644,0.5059814615090137,0.8,0,0,0,0,0,0,0,0.739,1
TXN005357,deepakjain@paytm,mohit.nair@gpay,39156.32,2025-12-04T23:18:02.649574,21,medium,39156.32,5,recently_registered,0,normal,47.689871195090205,0.5833333333333334,1,0,8.24716351548502,0.38461538461538464,0,0,1,0.33209457209604104,0.5319335188258826,0.47689182514081285,0.11651211967461772,0,0,0,1.0025254575352236,0.14977554996256112,0.2,1,0,0,0,0,1,0,0.2,0
TXN005358,poojakumar@ybl,vikramdubey@paytm,1688.84,2025-11-13T07:15:02.649574,13,safe,1688.84,7,verified,0,normal,66.51788353715847,4.583333333333333,0,0,0.3557048702962071,0.5384615384615384,0,0,0,0.1868744001255127,0.9513131490043938,0.6652194768109474,0.9167899761463846,0,0,0,0.26850158308699573,0.27119326110288483,0.0,0,0,0,0,1,1,0,0.0,0
TXN005359,karan67@okaxis,poojakumar@ybl,4343.68,2025-11-19T10:32:02.649574,9,safe,4343.68,7,verified,0,normal,65.67031870523583,1.4166666666666667,0,0,0.9148713813504085,0.5384615384615384,0,0,0,0.17246641921850725,0.6641673115776996,0.6567416889523991,0.28323667310623585,0,0,0,0.6911101984549581,0.22596386964757184,0.0,0,0,0,0,1,1,0,0.12,0
TXN005360,amit.agarwal@gpay,divya.rao2@okaxis,2624.07,2025-11-10T18:13:02.649574,2,high,2624.07,2,suspicious,0,high-risk,38.267204712871944,0.25,3,1,0.5526844608301831,0.15384615384615385,0,0,0,0.2055813331045463,0.13166182074882382,0.38264137433235973,0.04982229830197044,1,1,0,0.41737543437392055,0.8902731117609932,0.6,0,0,0,1,0,0,0,0.6067,1
TXN005361,rajjain@paytm,ishamehta@ybl,482.4,2025-12-09T10:21:02.649574,10,safe,482.4,4,verified,0,normal,62.98350253009492,4.833333333333333,0,0,0.10160260967175119,0.3076923076923077,0,0,0,0.2873364034629059,0.5977073073315601,0.6298667447713272,0.96680734217587,0,0,0,0.07645538146108821,0.01061063143210621,0.0,0,0,0,0,1,1,0,0.0,0
TXN005362,karan.gupta4@okicici,deepak.nair@okaxis,4731.56,2025-09-21T10:54:02.649574,9,medium,4731.56,3,recently_registered,0,normal,56.47392697578874,0.75,0,1,0.9965672674707411,0.23076923076923078,0,0,0,0.08231777293311125,0.8243253831749491,0.5647545568654035,0.14985703036094133,0,1,0,0.752854570895077,0.2633348560663113,0.0,0,0,0,0,0,1,0,0.19,0
TXN005363,demo.user@upi,divya.rao2@okaxis,48704.88,2025-12-06T19:38:02.649574,0,high,48704.88,2,suspicious,0,high-risk,38.267204712871944,0.25,3,1,10.258296005876797,0.15384615384615385,0,0,1,0.762713974562362,0.02346353677270896,0.38264137433235973,0.04982229830197044,1,1,0,1.0025254575352236,0.9123039825267053,0.6,0,0,1,1,0,0,0,0.559,1
TXN005364,rahul.rao@paytm,snehadubey@okaxis,19961.44,2025-10-04T11:46:02.649574,8,medium,19961.44,7,recently_registered,0,normal,45.63178239980553,0.4166666666666667,2,0,4.204308172148296,0.5384615384615384,0,0,0,0.41832200171401934,0.23444737509181277,0.4563057418781331,0.08316720898829408,0,0,0,1.0025254575352236,0.02022703956018864,0.4,1,0,0,0,0,1,0,0.16,0
TXN005365,fraud.actor@upi,priya30@oksbi,4796.42,2025-12-02T01:42:02.649574,18,safe,4796.42,6,verified,0,normal,86.00493497529932,4.416666666666667,0,0,1.0102281810877483,0.46153846153846156,0,0,1,0.29364210246911016,0.780947276577207,0.8601391830786267,0.8834450654600611,0,0,0,0.763179258933816,0.16340172094167874,0.0,0,0,0,0,1,1,0,0.26,0
TXN005366,gauravnair@ybl,neha.choudhary@upi,968.38,2025-09-29T02:49:02.649574,17,safe,968.38,8,verified,0,normal,77.88203250937835,3.5833333333333335,0,0,0.20396046967164602,0.6153846153846154,0,0,0,0.4205743248637714,0.3280682248712784,0.7788896534756311,0.716720512028443,0,0,0,0.15381572517164038,0.32882673922157085,0.0,0,0,0,0,1,1,0,0.0,0
TXN005367,rohansharma@paytm,neha.choudhary@upi,2341.97,2025-11-27T04:43:02.649574,15,safe,2341.97,4,verified,0,normal,77.88203250937835,3.5833333333333335,0,0,0.4932681220796782,0.3076923076923077,0,0,0,0.1601972319438224,0.8345142672369562,0.7788896534756311,0.716720512028443,0,0,0,0.3724695679581282,0.18703541727176115,0.0,0,0,0,0,1,1,0,0.05,0
TXN005368,pooja.sharma@ybl,isha34@gpay,1817.19,2025-11-18T09:00:02.649574,11,safe,1817.19,9,verified,0,normal,79.36593454939134,3.3333333333333335,0,0,0.38273814600917166,0.6923076923076923,0,0,0,0.26394661277344106,0.45676532723723545,0.7937324197446843,0.6667031459989575,0,0,0,0.28893287679301116,0.16080119320367184,0.0,0,0,0,0,1,1,0,0.0,0
TXN005369,ananyaagarwal@okaxis,nikhil.gupta2@oksbi,978.8,2025-11-26T02:02:02.649574,18,medium,978.8,9,recently_registered,0,normal,40.81729640649482,0.8333333333333334,2,1,0.20615514620401132,0.6923076923076923,0,0,0,0.35214393284375495,0.8890069116809334,0.4081487285595748,0.16652948570410314,0,1,0,0.1554744246684591,0.033915041026566055,0.4,1,0,0,0,0,1,0,0.02,0
TXN005370,snehadubey@okaxis,divya.nair@okaxis,6870.23,2025-11-02T03:55:02.649574,16,medium,6870.23,2,recently_registered,0,unusual,41.09445955962899,0.5,0,1,1.4470172539845378,0.15384615384615385,0,0,0,0.30818470558019934,0.33334399712712387,0.4109210597441375,0.09983966433145589,0,1,0,1.0025254575352236,0.3396591647509866,0.0,0,0,0,0,0,0,1,0.3473,0
TXN005371,anjali.gupta3@okicici,rajjain@paytm,3848.24,2025-12-13T14:40:02.649574,5,high,3848.24,1,recently_registered,0,unusual,4.97875049329044,0.0,5,1,0.8105210415044314,0.07692307692307693,0,1,1,0.3847555707363729,0.11189246418966398,0.049672800857656844,-0.0001950677275149932,1,1,0,0.6122439720918239,0.26328245086227026,1.0,1,0,0,0,0,0,1,0.3119,0
TXN005372,arjunnair@gpay,gaurav.patel@oksbi,624.22,2025-10-27T08:52:02.649574,11,medium,624.22,5,verified,0,normal,44.2380762723827,1.1666666666666667,1,0,0.13147295763912656,0.38461538461538464,0,0,0,0.47103192357153567,0.5666814483941729,0.4423651624198669,0.23321930707675043,0,0,0,0.09903088651279922,0.08194641872510308,0.2,1,0,0,0,1,1,0,0.0,0
TXN005373,deepak.rao1@okaxis,kritikagupta@gpay,4916.6,2025-10-07T13:14:02.649574,7,safe,4916.6,8,verified,0,normal,88.63848078856819,4.25,0,0,1.0355406787518238,0.6153846153846154,0,0,0,0.31299482342955504,0.7148412852141848,0.8864812891686293,0.8501001547737373,0,0,0,0.7823100176216925,0.12880556693257292,0.0,0,0,0,0,1,1,0,0.1842,0
TXN005374,priya30@oksbi,sneha.mehta@gpay,321.57,2025-11-29T03:18:02.649574,17,safe,321.57,10,verified,0,normal,65.34476562257097,3.25,0,0,0.06772834607287247,0.7692307692307693,0,0,0,0.14204677428076165,0.918885904223425,0.6534853363200368,0.6500306906557958,0,0,0,0.05085378452506594,0.3177998189388832,0.0,0,0,0,0,1,1,0,0.0,0
TXN005375,snehareddy@phonepe,gaurav99@gpay,17294.92,2025-12-08T02:35:02.649574,17,medium,17294.92,5,recently_registered,0,unusual,42.09363137475821,1.5,0,0,3.642681601410982,0.38461538461538464,0,0,0,0.21309573016383573,0.1720197045331139,0.42091530014187895,0.29990912844939766,0,0,0,1.0025254575352236,0.3257372985960962,0.0,1,0,0,0,0,0,1,0.1885,0
TXN005376,anjali.mehta7@okaxis,divya.nair@okaxis,578.79,2025-09-25T21:52:02.649574,22,medium,578.79,3,recently_registered,0,unusual,41.09445955962899,0.5,0,1,0.12190442070387156,0.23076923076923078,0,0,0,0.036807253772880424,0.35762765973468,0.4109210597441375,0.09983966433145589,0,1,0,0.09179914772772495,0.30772066350573096,0.0,0,0,0,0,0,0,1,0.08,0
TXN005377,arjun19@paytm,karan.reddy@phonepe,138.64,2025-11-21T09:25:02.649574,11,safe,138.64,6,verified,0,normal,87.62907232991039,3.6666666666666665,0,0,0.029199346258516393,0.46153846153846156,0,0,0,0.13442429870155165,0.6224061284566678,0.8763846564948634,0.7333929673716048,0,0,0,0.021734216487345647,0.14074920522174839,0.0,0,0,0,0,1,1,0,0.0,0
TXN005378,akash45@okaxis,raj.patel@ybl,35365.53,2025-12-09T22:22:02.649574,22,high,35365.53,1,recently_registered,1,unusual,12.209281386667609,0.5,3,1,7.448741456739802,0.07692307692307693,1,0,1,0.6672397793863855,0.03566529022003376,0.12199636208857638,0.09983966433145589,0,1,0,1.0025254575352236,0.31735070939693544,0.6,1,0,1,0,0,0,1,0.3678,0
TXN005379,nikhilsingh@paytm,isha34@gpay,397.79,2025-10-15T09:30:02.649574,10,safe,397.79,8,verified,0,normal,79.36593454939134,3.3333333333333335,0,0,0.08378192047756398,0.6153846153846154,0,0,1,0.4706556280950023,0.9535475712156846,0.7937324197446843,0.6667031459989575,0,0,0,0.06298680522060544,0.14959793765988222,0.0,0,0,0,0,1,1,0,0.0,0
TXN005380,neha82@upi,nisha.sharma8@gpay,109573.07,2025-09-26T21:04:02.649574,23,high,109573.07,0,recently_registered,1,high-risk,36.67187226312692,0.08333333333333333,2,1,23.078448420517315,0.0,1,1,1,0.6347188872503307,0.06934374836260523,0.3666840226780725,0.016477387615646818,1,1,0,1.0025254575352236,0.26458170841196715,0.4,0,1,1,0,0,0,0,0.6513,1
TXN005381,arjun.jain9@phonepe,simran.mehta4@oksbi,2835.72,2025-11-23T23:40:02.649574,20,safe,2835.72,7,verified,0,normal,90.75602118793103,3.75,0,0,0.5972625115091775,0.5384615384615384,0,0,0,0.12866389664228806,0.4591206012202154,0.9076620385479786,0.7500654227147666,0,0,0,0.4510667730017208,0.04719791470297013,0.0,0,0,0,0,1,1,0,0.0317,0
TXN005382,snehareddy@phonepe,deepak.rao1@okaxis,5473.49,2025-11-30T01:47:02.649574,18,medium,5473.49,10,verified,0,unusual,43.90090573323053,0.8333333333333334,0,1,1.152833712735406,0.7692307692307693,0,0,0,0.33635097058370067,0.2729815134821217,0.4389926058962554,0.16652948570410314,0,1,0,0.8709581138581001,0.26002531564213877,0.0,1,0,0,0,1,0,1,0.3333,0
TXN005383,aditya.patel@gpay,ananya.rao@paytm,13008.13,2025-12-03T09:07:02.649574,11,medium,13008.13,6,verified,0,unusual,48.78926355421506,0.9166666666666666,2,1,2.7397912547527885,0.46153846153846156,0,0,0,0.06096032736731022,0.6755564979294874,0.48788852396894467,0.18320194104726495,0,1,0,1.0025254575352236,0.006045929420641493,0.4,0,0,0,0,1,0,1,0.2973,0
TXN005384,karan.nair@gpay,sneha.mehta@gpay,1721.01,2025-10-05T06:36:02.649574,13,safe,1721.01,2,verified,0,normal,65.34476562257097,3.25,0,0,0.3624805655021757,0.15384615384615385,0,0,0,0.24983357856654112,0.9114284228580888,0.6534853363200368,0.6500306906557958,0,0,0,0.27362253921105123,0.04409790468677437,0.0,0,0,0,0,1,1,0,0.0,0
TXN005385,kritika.mehta@phonepe,vikram80@paytm,1701.05,2025-11-06T21:48:02.649574,22,safe,1701.05,9,verified,0,normal,88.63890257032938,3.3333333333333335,0,0,0.3582765593998713,0.6923076923076923,0,0,0,0.4232807775552104,0.6147719629857791,0.8864855080509606,0.6667031459989575,0,0,0,0.27044522232463075,0.33282622807352424,0.0,0,0,0,0,1,1,0,0.0,0
TXN005386,swatimishra@oksbi,akash91@phonepe,208.62,2025-11-21T00:31:02.649574,19,medium,208.62,9,verified,0,unusual,64.98888244088008,1.6666666666666667,1,1,0.043938642202367255,0.6923076923076923,0,0,0,0.42236866245232335,0.7945746792157965,0.6499256061340207,0.33325403913572127,0,1,0,0.032873927695346895,0.11768165048438367,0.2,0,0,0,0,1,0,1,0.07,0
TXN005387,komal32@oksbi,arjun.verma@okaxis,1739.12,2025-12-04T00:48:02.649574,19,safe,1739.12,5,verified,0,normal,92.39548221585508,1.75,0,0,0.3662949217402886,0.38461538461538464,0,0,0,0.33050965353145867,0.2438309866776815,0.9240607873794617,0.3499264944788831,0,0,0,0.27650536530389064,0.08903732747666607,0.0,0,0,0,0,1,1,0,0.0,0
TXN005388,swati45@oksbi,trusted.merchant@upi,1078.44,2025-09-27T04:53:02.649574,15,safe,1078.44,2,verified,0,normal,95.0,4.0,0,0,0.22714147726781958,0.15384615384615385,0,0,0,0.39542262169083375,0.7807985927134972,0.950112539901695,0.8000827887442521,0,0,0,0.171335539626522,0.2476463141319893,0.0,0,0,0,0,1,1,0,0.0,0
TXN005389,gaurav.mehta5@paytm,harshrao@phonepe,327.2,2025-12-07T12:22:02.649574,8,safe,327.2,3,verified,0,normal,72.95018098522782,1.0,0,0,0.06891414538930402,0.23076923076923078,0,0,0,0.4173548089835621,0.7279534380012043,0.7295586885785147,0.19987439639042678,0,0,0,0.05174999164282883,0.3343682452525147,0.0,0,0,0,0,1,1,0,0.0,0
TXN005390,karan.reddy@phonepe,varun20@upi,4059.98,2025-11-28T03:34:02.649574,16,medium,4059.98,6,verified,0,normal,62.14275956276044,0.4166666666666667,2,0,0.855118048122765,0.46153846153846156,0,0,0,0.2581758625343454,0.24854101974601048,0.6214571927793462,0.08316720898829408,0,0,0,0.6459496372987713,0.36093216501344993,0.4,0,0,0,0,1,1,0,0.13,0
TXN005391,amit.agarwal@gpay,pooja.patel7@paytm,840.82,2025-09-22T19:50:02.649574,0,high,840.82,0,recently_registered,0,high-risk,12.014062637326862,0.25,5,1,0.1770935849817687,0.0,0,0,0,0.23643360375304276,0.06875168883754926,0.1200436817972438,0.04982229830197044,1,1,0,0.1335101869936947,0.8877584517676471,1.0,1,0,0,0,0,0,0,0.305,0
TXN005392,raj.patel@ybl,ishamehta@ybl,4224.67,2025-10-21T06:05:02.649574,14,safe,4224.67,6,verified,0,normal,62.98350253009492,4.833333333333333,0,0,0.8898053108977407,0.46153846153846156,0,0,0,0.08360904551759313,0.7594587326416572,0.6298667447713272,0.96680734217587,0,0,0,0.6721656852959951,0.32251402003477675,0.0,0,0,0,0,1,1,0,0.06,0
TXN005393,deepakjain@paytm,gauravnair@ybl,6268.5,2025-09-24T03:22:02.649574,17,medium,6268.5,8,verified,0,normal,44.32358488275163,1.5833333333333333,2,0,1.3202799497791453,0.6153846153846154,0,0,0,0.46758239438282284,0.28123110029152854,0.44322046437611096,0.31658158379255946,0,0,0,0.9975111548337083,0.2557112424435616,0.4,0,0,0,0,1,1,0,0.1525,0
TXN005394,adityajain@gpay,deepakjain@paytm,53.18,2025-11-14T20:28:02.649574,23,high,53.18,2,recently_registered,0,high-risk,30.69827438934757,0.25,3,1,0.011199628748349288,0.15384615384615385,0,0,0,0.7783595671252019,0.03163564655299627,0.3069329645657432,0.04982229830197044,1,1,1,0.008130333666028338,0.40021921999725,0.6,1,0,0,0,0,0,0,0.12,0
TXN005395,deepak.nair@okaxis,mohit.nair@gpay,7949.51,2025-10-31T07:31:02.649574,12,medium,7949.51,8,recently_registered,0,normal,47.689871195090205,0.5833333333333334,1,0,1.6743368785384012,0.6153846153846154,0,0,0,0.24053045229137235,0.48947920933354044,0.47689182514081285,0.11651211967461772,0,0,0,1.0025254575352236,0.052873467964826844,0.2,1,0,0,0,0,1,0,0.12,0
TXN005396,new.user@upi,ananya.dubey7@oksbi,250.49,2025-10-30T07:41:02.649574,12,safe,250.49,8,verified,0,normal,66.66093741343427,1.5,0,0,0.05275736642598879,0.6153846153846154,0,0,0,0.42475525810537357,0.480301151577481,0.6666503766899079,0.29990912844939766,0,0,0,0.039538970683043545,0.200724688096738,0.0,0,0,0,0,1,1,0,0.0,0
TXN005397,meeraagarwal@ybl,deepak.jain@upi,29600.67,2025-11-01T22:00:02.649574,22,high,29600.67,0,recently_registered,0,unusual,24.42562210184608,0.0,3,1,6.234537718316422,0.0,0,0,0,0.7373145414751814,0.0442938679047351,0.2441906074020509,-0.0001950677275149932,0,1,0,1.0025254575352236,0.8859628697693758,0.6,0,0,1,0,0,0,1,0.2573,0
TXN005398,gauravnair@ybl,deepak.rao1@okaxis,8381.48,2025-12-11T07:08:02.649574,13,medium,8381.48,10,verified,0,unusual,43.90090573323053,0.8333333333333334,0,1,1.7653190687193852,0.7692307692307693,0,0,0,0.14241244838006842,0.4549306463922722,0.4389926058962554,0.16652948570410314,0,1,0,1.0025254575352236,0.07467732277670866,0.0,1,0,0,0,1,0,1,0.2773,0
TXN005399,sneha81@okicici,ananyaiyer@upi,42537.13,2025-09-27T11:45:02.649574,8,medium,42537.13,5,recently_registered,0,unusual,59.230766277629925,0.5,2,1,8.959234951894429,0.38461538461538464,0,0,0,0.1338830257329052,0.5094245531685518,0.5923299090754527,0.09983966433145589,0,1,0,1.0025254575352236,0.3395282408612747,0.4,1,0,0,0,0,0,1,0.3198,0
TXN005400,arjun.jain9@phonepe,simran.mehta4@oksbi,1124.42,2025-10-04T12:11:02.649574,8,safe,1124.42,3,verified,0,normal,90.75602118793103,3.75,0,0,0.23682585605459097,0.23076923076923078,0,0,0,0.4007881749270387,0.8780154463939904,0.9076620385479786,0.7500654227147666,0,0,0,0.17865482972860686,0.07259427398524215,0.0,0,0,0,0,1,1,0,0.0,0
TXN005401,snehadubey@okaxis,mohit.nair6@phonepe,292.19,2025-12-10T23:48:02.649574,20,medium,292.19,5,verified,0,unusual,39.454360513040314,1.4166666666666667,0,1,0.06154028498641436,0.38461538461538464,0,0,0,0.3478974401683917,0.5421469605240429,0.39451592911543404,0.28323667310623585,0,1,0,0.04617695235457329,0.21962953491850154,0.0,1,0,0,0,1,0,1,0.09,0
TXN005402,vikramdubey@paytm,anjali.sharma3@phonepe,447.66,2025-11-24T04:55:02.649574,15,high,447.66,1,suspicious,0,high-risk,39.72015928202357,0.0,2,1,0.09428561708687867,0.07692307692307693,0,0,1,0.609121757919096,0.034238070784692466,0.3971745877709515,-0.0001950677275149932,0,1,0,0.07092532191027423,0.36317826506173895,0.4,1,0,0,1,0,0,0,0.44,0
TXN005403,anjali.mehta7@okaxis,mohit36@ybl,850.92,2025-09-26T14:24:02.649574,6,safe,850.92,6,verified,0,normal,67.54772444032682,1.75,0,0,0.1792208626187063,0.46153846153846156,0,0,0,0.31285509853646243,0.19613694597784145,0.6755204855081959,0.3499264944788831,0,0,0,0.13511794754243453,0.23344025228122156,0.0,0,0,0,0,1,1,0,0.0,0
TXN005404,sneha.mehta@gpay,divyareddy@ybl,112.31,2025-09-29T08:53:02.649574,11,high,112.31,1,suspicious,0,high-risk,4.866377215420092,0.4166666666666667,5,1,0.023653680894103808,0.07692307692307693,0,1,0,0.9264599618335526,0.11621799591357375,0.0485487844109227,0.08316720898829408,0,1,1,0.017542896165729866,0.38369531614121194,1.0,0,0,0,1,0,0,0,0.1994,0
TXN005405,arjunnair@gpay,sneha81@okicici,452.03,2025-11-22T22:28:02.649574,21,high,452.03,0,suspicious,0,high-risk,11.414135254446162,0.5,3,1,0.09520603325256355,0.0,0,0,0,0.9213415080078977,0.09695207227975795,0.11404289354950671,0.09983966433145589,0,1,0,0.07162095691997651,0.7066774815002451,0.6,1,0,0,1,0,0,0,0.1794,0
TXN005406,arjunnair@gpay,kritikarao@phonepe,688.68,2025-10-18T11:57:02.649574,8,safe,688.68,2,verified,0,normal,98.81680897581154,4.833333333333333,0,0,0.14504962263684915,0.15384615384615385,0,0,0,0.12354431023796641,0.5813106081800408,0.9882902645721855,0.96680734217587,0,0,0,0.10929190086643967,0.2654363864950416,0.0,0,0,0,0,1,1,0,0.0,0
TXN005407,karan.nair@gpay,karan.singh@oksbi,1958.05,2025-10-29T20:42:02.649574,23,high,1958.05,0,suspicious,0,high-risk,1.7752573177957665,0.08333333333333333,2,1,0.41240629729026385,0.0,0,1,1,0.9741983614358818,0.027347106941562685,0.017629782406143504,0.016477387615646818,1,1,1,0.31135556500048556,0.43144113386675204,0.4,1,0,0,1,0,0,0,0.554,1
TXN005408,rohanjain@phonepe,nisha.sharma8@gpay,328.09,2025-10-02T07:27:02.649574,12,high,328.09,1,recently_registered,1,high-risk,36.67187226312692,0.08333333333333333,2,1,0.06910159856721237,0.07692307692307693,1,0,1,0.7574467140160136,0.09516437401575314,0.3666840226780725,0.016477387615646818,0,1,1,0.05189166559217323,0.29433514097056285,0.4,0,0,0,0,0,0,0,0.605,1
TXN005409,adityamishra@okicici,arjunrao@oksbi,276.3,2025-09-15T21:33:02.649574,22,safe,276.3,7,verified,0,normal,86.12797447966187,4.833333333333333,0,0,0.05819350858533134,0.5384615384615384,0,0,0,0.024351109303426235,0.2529727786881469,0.8613698887154339,0.96680734217587,0,0,0,0.04364751521403114,0.2528404692002861,0.0,0,0,0,0,1,1,0,0.0,0
TXN005410,simran.mehta4@oksbi,gaurav.patel@oksbi,2095.73,2025-11-25T01:09:02.649574,19,medium,2095.73,7,verified,0,normal,44.2380762723827,1.1666666666666667,1,0,0.441404672048043,0.5384615384615384,0,0,0,0.1292182803691232,0.622255002175171,0.4423651624198669,0.23321930707675043,0,0,0,0.33327204741142596,0.3132722147016659,0.2,1,0,0,0,1,1,0,0.0,0
TXN005411,isha34@gpay,arjunnair@gpay,427.97,2025-09-29T03:31:02.649574,16,medium,427.97,8,verified,0,normal,60.45926370966096,1.3333333333333333,1,1,0.0901384788025914,0.6153846153846154,0,0,0,0.2072893926655817,0.6362369485341975,0.6046179845373674,0.266564217763074,0,1,0,0.06779098476129532,0.1799945368554259,0.2,0,0,0,0,1,1,0,0.01,0
TXN005412,karan.gupta4@okicici,mohit.nair@gpay,41185.76,2025-09-28T23:53:02.649574,20,medium,41185.76,3,recently_registered,0,normal,47.689871195090205,0.5833333333333334,1,0,8.67460731028766,0.23076923076923078,0,0,0,0.2624675532429041,0.21361144755062847,0.47689182514081285,0.11651211967461772,0,0,0,1.0025254575352236,0.3440651419122332,0.2,1,0,0,0,0,1,0,0.14,0
TXN005413,isha34@gpay,rahul10@ybl,254.0,2025-10-19T03:44:02.649574,16,safe,254.0,10,verified,0,normal,82.57398515559075,1.0833333333333333,0,0,0.05349664806021166,0.7692307692307693,0,0,0,0.024689199051663363,0.6281394488786942,0.8258210240077363,0.21654685173358856,0,0,0,0.04009770726978382,0.23940612134928474,0.0,0,0,0,0,1,1,0,0.0,0
TXN005414,neha.choudhary@upi,meeraagarwal@gpay,3776.59,2025-11-04T08:17:02.649574,12,safe,3776.59,7,verified,0,normal,71.78600765932372,2.8333333333333335,0,0,0.7954300075750672,0.5384615384615384,0,0,0,0.4446845646556266,0.3061877714531739,0.7179140165535948,0.5666684139399867,0,0,0,0.600838423248536,0.13226195164072108,0.0,0,0,0,0,1,1,0,0.18,0
TXN005415,arjun52@okicici,arjunkumar@oksbi,2499.51,2025-12-15T05:00:02.649574,15,safe,2499.51,4,verified,0,normal,75.99100183277446,4.916666666666667,0,0,0.5264494407849407,0.3076923076923077,0,0,0,0.1708415529878235,0.5504089836086022,0.7599745731107606,0.9834797975190319,0,0,0,0.3975474488342145,0.08090804019760969,0.0,0,0,0,0,1,1,0,0.0217,0
TXN005416,snehadubey@okaxis,simran.mehta4@oksbi,231.79,2025-11-05T03:12:02.649574,17,safe,231.79,10,verified,0,normal,90.75602118793103,3.75,0,0,0.04881874347443105,0.7692307692307693,0,0,0,0.1713584258858527,0.8507066954982593,0.9076620385479786,0.7500654227147666,0,0,0,0.03656222590468368,0.1485010273084313,0.0,0,0,0,0,1,1,0,0.0,0
TXN005417,akash45@okaxis,deepak.choudhary2@okicici,828.43,2025-11-20T08:35:02.649574,11,medium,828.43,2,verified,0,normal,50.424244595526545,1.5833333333333333,1,1,0.1744839839994264,0.15384615384615385,0,0,0,0.1316631086004305,0.635852908195685,0.5042424616253058,0.31658158379255946,0,1,0,0.13153789459776538,0.24184632530057043,0.2,1,0,0,0,1,1,0,0.04,0
TXN005418,anjali.mehta7@okaxis,akash45@okaxis,20309.68,2025-11-25T14:41:02.649574,5,high,20309.68,0,suspicious,0,unusual,38.87666736292614,0.16666666666666666,2,1,4.2776550200975185,0.0,0,0,1,0.6793080911773887,0.14214807630589835,0.3887375393220602,0.03314984295880863,1,1,0,1.0025254575352236,0.610334821842855,0.4,1,0,1,1,0,0,1,0.3757,0
TXN005419,rohansharma@paytm,amit.agarwal@gpay,40980.78,2025-10-27T08:37:02.649574,11,medium,40980.78,4,recently_registered,0,unusual,43.60404322772234,0.4166666666666667,2,0,8.631434105335236,0.3076923076923077,0,0,0,0.428438252830418,0.6962565355403638,0.43602323146014704,0.08316720898829408,0,0,0,1.0025254575352236,0.12453874692643485,0.4,0,0,0,0,0,0,1,0.111,0
TXN005420,adityamishra@okicici,demo.user@upi,1992.52,2025-09-23T13:32:02.649574,6,safe,1992.52,10,verified,0,normal,90.0,2.0,0,0,0.41966642205711924,0.7692307692307693,0,0,1,0.3936762952562895,0.6140676684711863,0.9000999182163603,0.39994386050836855,0,0,0,0.31684264481385793,0.11772968137104972,0.0,0,0,0,0,1,1,0,0.02,0
TXN005421,varun20@upi,mohit.nair@gpay,6014.74,2025-12-05T09:52:02.649574,10,medium,6014.74,10,recently_registered,0,normal,47.689871195090205,0.5833333333333334,1,0,1.2668326257049585,0.7692307692307693,0,0,0,0.20704049589504428,0.3358881114991466,0.47689182514081285,0.11651211967461772,0,0,0,0.9571165690071521,0.10290196986990671,0.2,1,0,0,0,0,1,0,0.13,0
TXN005422,arjunnair@gpay,karan.agarwal@okaxis,1167.21,2025-11-13T03:30:02.649574,16,safe,1167.21,3,verified,0,normal,89.53003617956858,4.333333333333333,0,0,0.24583835210256721,0.23076923076923078,0,0,0,0.4197265510883782,0.7764371927045304,0.8953990936649541,0.8667726101168991,0,0,0,0.1854663221920303,0.09180598947715281,0.0,0,0,0,0,1,1,0,0.0,0
TXN005423,ananya.rao@paytm,mohit.mishra8@okaxis,999.86,2025-12-13T22:50:02.649574,21,medium,999.86,10,recently_registered,0,normal,45.995611352223456,1.25,1,0,0.21059083600934858,0.7692307692307693,0,0,0,0.46235737447926295,0.9299686913131389,0.459944949829223,0.2498917624199122,0,0,0,0.15882684418890075,0.13546801287269397,0.2,1,0,0,0,0,1,0,0.0,0
